profile_identifier;latitude;longitude;clay.5.15.cm;silt.5.15.cm;sand.5.15.cm;trans_1.5.15.cm;trans_2.5.15.cm
IGAC-CAQ-CQ-02;1.222984;-76.064730;36.2;30.9;32.9;-0.095679;-0.159024
IGAC-CAQ-CQ-03;1.226333;-76.099300;27.3;44.4;28.3;0.035975;0.486353
IGAC-CAQ-CQ-04;1.067414;-76.086758;35.0;14.2;50.8;0.372041;-0.904388
IGAC-CAQ-CQ-05;1.210028;-76.078081;51.9;16.6;31.5;-0.497202;-1.140468
IGAC-CAQ-CQ-06;1.135381;-76.171089;22.7;38.1;39.2;0.544577;0.518032
IGAC-CAQ-CQ-07;1.134325;-76.170600;26.1;34.6;39.3;0.409909;0.281841
IGAC-CAQ-CQ-08;1.154394;-76.123928;40.3;28.9;30.8;-0.269929;-0.334605
IGAC-CAQ-CQ-10;1.362928;-75.990275;33.6;42.4;24.0;-0.335981;0.231637
IGAC-CAQ-CQ-11;1.244853;-75.888417;11.1;48.8;40.1;1.285236;1.483362
IGAC-CAQ-CQ-13;1.301167;-75.874667;47.3;35.5;17.2;-1.014806;-0.287610
IGAC-CAQ-CQ-134;1.279236;-75.202917;10.5;50.0;39.4;1.319712;1.557673
IGAC-CAQ-CQ-135;1.394931;-75.337681;22.4;32.7;44.9;0.694068;0.378111
IGAC-CAQ-CQ-18;0.683000;-75.234325;51.0;18.5;30.5;-0.512918;-1.010806
IGAC-CAQ-CQ-19;0.632286;-75.210925;64.6;23.5;11.9;-1.692040;-1.009740
IGAC-CAQ-CQ-21;1.228542;-76.056444;20.0;32.8;47.2;0.859768;0.496136
IGAC-CAQ-CQ-23;1.472283;-75.860094;55.4;24.9;19.6;-1.038468;-0.798466
IGAC-CAQ-CQ-25;1.067542;-76.087328;8.3;30.7;60.9;1.989446;1.305109
IGAC-CAQ-CQ-27;1.135339;-76.171628;20.9;33.8;45.3;0.774919;0.482398
IGAC-CAQ-CQ-28;1.144497;-76.165033;39.3;38.4;22.3;-0.565614;-0.021379
IGAC-CAQ-CQ-29;1.155056;-76.125042;58.9;22.9;18.3;-1.170547;-0.946439
IGAC-CAQ-CQ-30;1.171614;-76.154406;41.0;30.1;29.0;-0.345634;-0.309411
IGAC-CAQ-CQ-31;1.345167;-75.984494;35.9;49.7;14.4;-0.913515;0.326669
IGAC-CAQ-CQ-33;1.278008;-75.872453;32.1;51.3;16.6;-0.657386;0.468312
IGAC-CAQ-CQ-34;1.276375;-75.872772;40.2;46.1;13.7;-1.079617;0.136410
IGAC-CAQ-CQ-41;1.241883;-74.757817;40.9;20.8;38.4;-0.064059;-0.677887
IGAC-CAQ-CQ-42;1.210722;-74.792378;6.8;44.4;48.7;1.962885;1.870238
IGAC-CAQ-CQ-43;1.208525;-74.763878;27.5;40.7;31.8;0.145870;0.393756
IGAC-CAQ-CQ-44;1.011156;-74.641358;88.0;4.0;8.0;-2.398916;-3.088444
IGAC-CAQ-CQ-45;0.998978;-74.702475;80.2;10.3;9.5;-2.137146;-2.054019
IGAC-CAQ-CQ-49;-0.247086;-72.423894;47.1;12.0;40.9;-0.140496;-1.364104
IGAC-CAQ-CQ-50;-0.571531;-72.402917;70.9;3.3;25.8;-1.010756;-3.067454
IGAC-CAQ-CQ-51;-0.592631;-72.399731;84.0;4.0;12.0;-1.945910;-3.044522
IGAC-CAQ-CQ-52;1.362567;-74.948033;30.0;32.5;37.5;0.221707;0.077594
IGAC-CAQ-CQ-53;2.229803;-74.891603;83.9;8.1;8.0;-2.351132;-2.338418
IGAC-CAQ-CQ-55;2.015672;-75.001808;52.4;37.5;10.1;-1.646798;-0.336225
IGAC-CAQ-CQ-56;1.914533;-75.190842;75.8;6.1;18.1;-1.432186;-2.519810
IGAC-CAQ-CQ-61;1.239311;-74.756072;46.1;24.6;29.3;-0.452901;-0.626009
IGAC-CAQ-CQ-63;1.201278;-74.756803;56.4;18.9;24.6;-0.828697;-1.093869
IGAC-CAQ-CQ-64;1.214939;-74.773625;71.2;14.9;13.8;-1.638381;-1.563957
IGAC-CAQ-CQ-72;2.222525;-74.873481;61.5;24.0;14.5;-1.443950;-0.941827
IGAC-CAQ-CQ-73;2.230211;-74.891494;69.5;21.8;8.7;-2.079362;-1.161785
IGAC-CAQ-CQ-75;2.021297;-75.002869;61.5;20.3;18.2;-1.218408;-1.108491
IGAC-CAQ-CQ-76;1.912417;-75.186547;76.1;9.7;14.2;-1.679973;-2.060793
IGAC-CAQ-T-201;1.131967;-76.096814;30.9;37.9;31.2;0.010235;0.205180
IGAC-CAQ-T-202;1.169340;-76.139723;39.9;30.2;29.9;-0.290271;-0.278432
IGAC-CAQ-T-204;1.323019;-75.967919;35.2;43.3;21.6;-0.489047;0.207630
IGAC-CAQ-T-206;1.606566;-75.479875;62.2;13.6;24.1;-0.946649;-1.518218
IGAC-CAQ-T-207;1.666570;-75.289367;69.5;16.8;13.7;-1.622059;-1.422824
IGAC-CAQ-T-221;1.142335;-76.161639;28.8;40.9;30.3;0.049582;0.348270
IGAC-CAQ-T-223;1.509543;-75.865878;40.8;37.4;21.8;-0.627142;-0.089021
IGAC-CAQ-T-224;1.141300;-75.684279;22.2;40.9;36.9;0.509250;0.610736
IGAC-CAQ-T-225;1.104871;-75.687073;27.4;43.6;29.0;0.057165;0.465428
IGAC-CAQ-T-227;1.861268;-75.663641;53.0;17.3;29.7;-0.580371;-1.120893
IGAC-CAQ-T-230;1.520212;-75.338349;56.0;26.4;17.6;-1.156831;-0.753351
IGAC-CAQ-T-232;1.844368;-75.253796;50.7;36.7;12.6;-1.390614;-0.322068
IGAC-CAQ-T-233;1.849710;-75.205421;56.1;23.0;20.9;-0.985295;-0.891971
IGAC-CAQ-T-234;2.346880;-74.733319;68.3;10.3;21.3;-1.165348;-1.888098
IGAC-CAQ-T-237;2.289076;-74.943951;52.6;31.5;15.8;-1.200475;-0.511679
IGAC-CAQ-T-238;2.164346;-74.929592;27.4;48.3;24.3;-0.118193;0.569718
IGAC-CAQ-T-241;1.163165;-76.180300;27.7;54.5;17.8;-0.440968;0.676633
IGAC-CAQ-T-243;1.202367;-76.205668;39.3;34.4;26.3;-0.403053;-0.135058
IGAC-CAQ-T-244;1.448737;-75.872053;35.6;49.7;14.7;-0.881418;0.335427
IGAC-CAQ-T-245;1.505917;-75.873346;56.6;25.2;18.2;-1.135703;-0.809999
IGAC-CAQ-T-246;1.746333;-75.765122;63.4;18.3;18.3;-1.241701;-1.241701
IGAC-CAQ-T-247;1.726532;-75.635044;42.1;45.3;12.6;-1.210162;0.073356
IGAC-CAQ-T-250;1.645865;-75.159082;28.6;29.6;41.9;0.383210;0.034914
IGAC-CAQ-T-256;2.698461;-75.099237;60.1;19.0;20.9;-1.055541;-1.154111
IGAC-CAQ-T-257;2.752286;-74.987299;60.9;22.9;16.2;-1.323078;-0.976858
IGAC-CAS-A-88;6.071015;-72.328703;4.5;15.2;80.3;2.874127;1.210181
IGAC-CAS-C-06;4.712891;-71.502154;51.5;29.4;19.0;-0.997178;-0.559728
IGAC-CAS-C-11;6.041502;-72.352047;22.0;2.0;76.0;1.239691;-2.397895
IGAC-CAS-C-12;6.064511;-72.329859;32.6;31.9;35.5;0.084726;-0.023085
IGAC-CAS-C-15;6.084745;-72.266161;20.5;32.1;47.4;0.840586;0.451741
IGAC-CAS-C-16;6.092478;-72.261463;24.0;10.0;66.0;1.011601;-0.875469
IGAC-CAS-C-17;5.864612;-72.157832;28.3;3.8;67.9;0.874868;-2.019091
IGAC-CAS-C-18;5.863272;-72.175946;18.0;23.0;59.0;1.187770;0.243571
IGAC-CAS-C-35;5.798052;-72.147353;24.0;10.0;66.0;1.011601;-0.875469
IGAC-CAS-C-38;5.662426;-72.076736;54.3;21.3;24.4;-0.800969;-0.935460
IGAC-CAS-C-49;5.349099;-72.369212;18.0;10.0;72.0;1.386294;-0.587787
IGAC-CAS-C-60;4.415084;-72.806303;52.4;38.4;9.2;-1.735733;-0.311575
IGAC-CAS-C-65;4.630009;-72.876248;6.2;13.5;80.2;2.553067;0.774203
IGAC-CAS-C-66;4.644428;-72.853075;4.7;7.3;88.0;2.932092;0.438865
IGAC-CAS-C-71;5.223486;-72.861150;50.0;33.9;16.1;-1.134998;-0.387757
IGAC-CAS-C-72;5.208723;-72.825266;24.0;10.0;66.0;1.011601;-0.875469
IGAC-CAS-C-87;4.858585;-72.868704;8.0;4.0;88.0;2.399158;-0.692291
IGAC-CAS-C-89;4.440681;-72.693340;17.4;68.7;13.9;-0.221523;1.374972
IGAC-CAS-C-93;4.829277;-72.805291;6.0;12.0;82.0;2.614960;0.693147
IGAC-CAS-C-97;4.806090;-72.786608;6.1;18.0;75.9;2.514706;1.076141
IGAC-CAS-CN-02;4.331667;-72.704694;40.7;37.6;21.7;-0.630370;-0.079491
IGAC-CAS-CN-06;4.705083;-72.912167;19.3;20.2;60.6;1.144425;0.044073
IGAC-CAS-CN-07;4.608917;-72.898222;16.7;8.1;75.2;1.506773;-0.721479
IGAC-CAS-CN-10;4.878711;-73.024617;26.7;46.0;27.3;0.025258;0.546144
IGAC-CAS-CN-101;5.846183;-72.159564;26.9;24.4;48.6;0.590460;-0.097491
IGAC-CAS-CN-102;5.752756;-71.631427;4.0;8.0;88.0;3.079759;0.681582
IGAC-CAS-CN-104;5.972228;-71.099369;7.9;4.0;88.1;2.405225;-0.693147
IGAC-CAS-CN-105;5.969097;-71.100614;3.9;8.2;87.9;3.109142;0.740156
IGAC-CAS-CN-11;4.831194;-72.816861;18.5;16.3;65.3;1.261189;-0.128610
IGAC-CAS-CN-121;5.734589;-72.102534;15.7;15.8;68.4;1.469644;0.007164
IGAC-CAS-CN-122;5.848699;-72.106195;48.6;36.4;15.0;-1.176659;-0.287442
IGAC-CAS-CN-123;5.842756;-71.927120;19.5;21.9;58.7;1.103730;0.116011
IGAC-CAS-CN-125;5.781146;-71.955085;26.1;50.1;23.8;-0.091052;0.653619
IGAC-CAS-CN-126;5.813517;-71.902267;12.1;12.0;75.9;1.835426;-0.009378
IGAC-CAS-CN-127;5.708523;-70.947097;12.5;24.6;62.8;1.612389;0.676581
IGAC-CAS-CN-22;4.469889;-72.743361;8.0;10.0;82.0;2.327782;0.224234
IGAC-CAS-CN-25;4.935059;-72.933167;30.9;28.9;40.2;0.262440;-0.065807
IGAC-CAS-CN-26;4.957645;-72.930911;15.5;19.4;65.2;1.436833;0.223411
IGAC-CAS-CN-27;5.003270;-72.826856;28.3;24.3;47.4;0.515760;-0.152385
IGAC-CAS-CN-31;4.745086;-72.893966;33.7;18.4;47.9;0.351876;-0.601678
IGAC-CAS-CN-32;4.562788;-72.823912;27.0;48.4;24.6;-0.091391;0.584567
IGAC-CAS-CN-42;5.200797;-72.627657;12.8;15.9;71.3;1.714577;0.211871
IGAC-CAS-CN-43;5.201886;-72.521200;30.4;28.1;41.6;0.314160;-0.078913
IGAC-CAS-CN-44;5.162353;-72.374800;20.2;46.1;33.7;0.508783;0.823071
IGAC-CAS-CN-45;5.469405;-72.266270;26.0;18.2;55.8;0.762879;-0.360558
IGAC-CAS-CN-47;4.736628;-72.323133;48.6;36.4;15.0;-1.176655;-0.287444
IGAC-CAS-CN-49;5.105425;-72.091920;44.9;21.7;33.5;-0.293594;-0.728595
IGAC-CAS-CN-50;5.050775;-72.185015;24.0;30.7;45.2;0.632830;0.246585
IGAC-CAS-CN-51;5.474921;-72.181918;21.0;70.9;8.1;-0.954502;1.215039
IGAC-CAS-CN-54;5.107494;-72.133499;28.3;18.2;53.5;0.636516;-0.441454
IGAC-CAS-CN-55;5.285111;-72.348028;31.4;19.4;49.1;0.446252;-0.482288
IGAC-CAS-CN-56;5.053274;-72.449128;35.4;35.0;29.7;-0.176476;-0.012381
IGAC-CAS-CN-61;5.470634;-72.428600;43.3;26.8;29.9;-0.371212;-0.480642
IGAC-CAS-CN-62;5.302793;-72.503325;25.4;36.4;38.2;0.406595;0.360225
IGAC-CAS-CN-64;5.163367;-72.373656;47.8;45.7;6.5;-1.995150;-0.045495
IGAC-CAS-CN-66;5.370003;-72.427639;28.3;34.5;37.2;0.273447;0.198098
IGAC-CAS-CN-73;4.822765;-71.371652;20.5;26.2;53.3;0.957728;0.246126
IGAC-CAS-CN-81;5.902450;-71.977483;16.0;14.0;70.0;1.474700;-0.136128
IGAC-CAS-CN-82;5.860883;-71.934991;28.1;28.8;43.1;0.429243;0.026958
IGAC-CAS-CN-83;5.694714;-72.162611;31.3;32.1;36.5;0.153328;0.025323
IGAC-CAS-CN-84;5.438030;-71.695653;46.4;47.1;6.4;-1.978736;0.014850
IGAC-CAS-CN-85;5.481623;-71.735120;17.8;38.3;43.9;0.903760;0.766248
IGAC-CAU-C-1;2.398790;-76.302932;13.5;28.5;58.0;1.457758;0.746475
IGAC-CAU-CA-01;3.139462;-77.366165;33.4;39.2;27.4;-0.200296;0.157984
IGAC-CAU-CA-03;2.999533;-77.511739;38.0;35.3;26.7;-0.352262;-0.071500
IGAC-CAU-CA-04;1.029803;-76.363376;36.8;41.5;21.7;-0.529502;0.118945
IGAC-CAU-CB-1;1.833220;-77.005407;30.0;24.0;46.0;0.427444;-0.223144
IGAC-CAU-CC-02;2.961629;-76.743063;47.9;18.0;34.1;-0.340110;-0.980595
IGAC-CAU-CC-03;2.966890;-76.443503;56.2;20.5;23.3;-0.878486;-1.006645
IGAC-CAU-CC-04;2.858875;-76.641579;30.2;31.2;38.7;0.248109;0.033031
IGAC-CAU-CC-06;2.558491;-76.251647;19.4;28.7;51.9;0.985204;0.390958
IGAC-CAU-CC-10;2.623681;-76.504452;32.3;25.9;41.7;0.255984;-0.220325
IGAC-CAU-CC-14;2.014977;-77.175318;8.8;15.0;76.2;2.155510;0.527607
IGAC-CAU-CC-15;2.378620;-76.798639;15.1;30.9;54.0;1.275472;0.715853
IGAC-CAU-CC-18;1.840676;-76.897938;36.1;17.8;46.1;0.245945;-0.708607
IGAC-CAU-CC-19;1.915158;-76.925666;39.0;16.5;44.5;0.132025;-0.858204
IGAC-CAU-CC-25;2.707212;-76.057046;33.4;29.2;37.4;0.112773;-0.135039
IGAC-CAU-CC-31;2.976944;-76.669167;38.6;18.0;43.4;0.118727;-0.762390
IGAC-CAU-CC-32;2.977714;-76.670080;59.8;20.5;19.7;-1.112900;-1.069228
IGAC-CAU-CC-33;3.055205;-76.630997;49.7;24.6;25.7;-0.660592;-0.705564
IGAC-CAU-CC-35;3.002675;-76.610730;38.5;24.5;37.0;-0.037700;-0.451106
IGAC-CAU-CC-36;2.790998;-76.490367;39.1;26.9;34.0;-0.137261;-0.372559
IGAC-CAU-CC-37;2.832883;-76.515059;62.8;16.7;20.5;-1.120365;-1.321970
IGAC-CAU-CC-39;2.642541;-76.634181;13.5;40.6;45.9;1.223775;1.101078
IGAC-CAU-CC-40;1.733870;-77.298257;33.9;32.4;33.7;-0.005788;-0.046617
IGAC-CAU-CC-42;1.761067;-77.083382;30.3;29.4;40.3;0.285033;-0.030474
IGAC-CAU-CC-45;2.064075;-77.073503;53.8;38.5;7.6;-1.952065;-0.334205
IGAC-CAU-CC-46;1.779759;-76.989813;19.4;30.3;50.3;0.952732;0.445875
IGAC-CAU-CC-54;2.241906;-76.504217;2.5;9.2;88.3;3.560986;1.300635
IGAC-CAU-CC-56;2.323567;-76.397312;4.1;20.3;75.6;2.914469;1.599634
IGAC-CAU-CC-58;2.181337;-77.061067;47.2;21.0;31.8;-0.394762;-0.811954
IGAC-CAU-CC-64;3.010541;-76.493356;53.9;20.7;25.4;-0.753448;-0.958563
IGAC-CAU-CC-66;1.883936;-76.998621;36.3;39.8;23.8;-0.420620;0.092614
IGAC-CAU-CC-68;2.163008;-76.912589;49.4;24.7;25.8;-0.648646;-0.693683
IGAC-CAU-CC-73;2.083170;-76.999210;26.9;28.9;44.2;0.496599;0.071715
IGAC-CAU-CC-76;1.967070;-76.767267;19.8;28.2;52.0;0.962411;0.350819
IGAC-CAU-CC-80;2.209181;-76.619379;13.2;36.4;50.4;1.340698;1.013072
IGAC-CAU-CHC-104;2.524894;-75.999668;44.7;38.5;16.8;-0.978745;-0.148893
IGAC-CAU-CHC-106;2.638613;-75.969563;25.6;28.2;46.2;0.590137;0.098925
IGAC-CAU-CHC-59;2.575554;-76.758074;25.9;24.6;49.5;0.648696;-0.049640
IGAC-CAU-CS-23;3.093881;-76.554180;38.1;32.1;29.8;-0.246353;-0.169675
IGAC-CAU-GC-30;2.942772;-76.527138;50.2;27.8;22.0;-0.826336;-0.593243
IGAC-CAU-GC-31;2.926441;-76.518634;21.5;40.4;38.1;0.570689;0.630078
IGAC-CAU-NR-44CC;2.558564;-77.788080;21.0;33.4;45.6;0.774747;0.463544
IGAC-CAU-P-101;2.770981;-76.057515;26.6;28.9;44.5;0.514909;0.082707
IGAC-CAU-P-113CC;2.501803;-76.066959;25.3;39.7;35.0;0.323577;0.451973
IGAC-CAU-P-17;3.026769;-76.522767;51.9;21.3;26.8;-0.661064;-0.890030
IGAC-CAU-P-223;2.262363;-76.884690;30.0;30.0;40.0;0.286457;0.000158
IGAC-CAU-P-226;2.236054;-76.858796;55.9;17.9;26.1;-0.760958;-1.136501
IGAC-CAU-P-260;1.869786;-76.864191;30.1;28.0;41.9;0.329397;-0.073114
IGAC-CAU-P-261;1.863088;-76.879792;30.0;30.0;40.0;0.289778;0.002405
IGAC-CAU-P-265;1.822493;-76.972083;34.0;38.0;28.0;-0.194156;0.111226
IGAC-CAU-P-269;1.923224;-77.208540;44.1;36.0;19.9;-0.793604;-0.201950
IGAC-CAU-P-272;2.094964;-76.949442;19.4;30.2;50.5;0.958880;0.443769
IGAC-CAU-P-278;2.058353;-76.966517;28.1;29.9;42.0;0.402713;0.063665
IGAC-CAU-P-280;2.101300;-77.049406;74.0;24.0;2.0;-3.610918;-1.126011
IGAC-CAU-P-282;2.184552;-76.862071;31.0;46.4;22.6;-0.319105;0.401366
IGAC-CAU-P-301;2.032825;-77.131827;25.2;46.0;28.8;0.136134;0.603186
IGAC-CAU-P-309;2.430028;-76.887049;32.0;40.0;28.0;-0.133531;0.223144
IGAC-CAU-P-311;1.824760;-76.995977;37.8;36.0;26.1;-0.369835;-0.048709
IGAC-CAU-P-324;1.782037;-77.168879;10.4;32.4;57.2;1.701313;1.131426
IGAC-CAU-P-330;2.032011;-77.113860;30.2;44.0;25.8;-0.157398;0.376380
IGAC-CAU-P-333;2.020449;-77.122115;43.3;27.1;29.6;-0.380115;-0.470210
IGAC-CAU-P-33CC;2.772839;-76.328822;26.9;34.8;38.3;0.354975;0.258128
IGAC-CAU-P-35CC;2.214165;-76.610262;17.9;46.6;35.5;0.686593;0.959630
IGAC-CAU-P-6;2.631478;-76.467705;31.8;33.7;34.5;0.083382;0.059650
IGAC-CAU-P-72;2.409896;-76.897786;55.3;22.0;22.7;-0.891903;-0.919313
IGAC-CAU-P-82CC;1.771972;-77.197686;29.2;31.9;39.0;0.289458;0.089318
IGAC-CAU-P-90;2.234214;-76.620971;4.7;18.2;77.2;2.808180;1.361046
IGAC-CAU-PC-150;2.391296;-76.817269;26.0;28.0;46.0;0.570545;0.074108
IGAC-CAU-RC-207;2.587907;-76.401348;32.0;32.0;36.0;0.117783;0.000000
IGAC-CAU-S-21;1.543546;-76.281314;23.7;38.5;37.7;0.464132;0.485374
IGAC-CAU-S-33;1.458885;-76.629501;36.2;26.9;36.8;0.016988;-0.296039
IGAC-CAU-S-36;1.079077;-76.423427;39.2;26.1;34.7;-0.121765;-0.406799
IGAC-CAU-S-44;1.351781;-76.486454;27.7;39.5;32.8;0.171817;0.356434
IGAC-CAU-T-18CC;2.605235;-77.002133;27.3;22.3;50.4;0.612111;-0.201464
IGAC-CAU-T-4CC;2.760516;-76.954270;6.0;10.0;84.0;2.639057;0.510826
IGAC-CAU-V-143;3.115285;-76.389662;48.7;27.7;23.7;-0.721361;-0.563848
IGAC-CAU-V-144;3.189731;-76.262304;23.9;40.2;35.8;0.402584;0.518883
IGAC-CAU-V-147;3.206687;-76.290691;31.9;32.2;35.9;0.119591;0.011877
IGAC-CAU-V-153;3.019304;-76.456923;43.5;16.2;40.4;-0.074503;-0.988517
IGAC-CAU-V-156;3.052019;-76.429717;47.1;26.5;26.4;-0.578236;-0.577154
IGAC-CAU-V-159;3.192342;-76.302415;37.2;40.9;21.9;-0.533120;0.093609
IGAC-CAU-V-165;3.123910;-76.460385;33.4;35.9;30.7;-0.083740;0.073999
IGAC-CAU-V-168;3.031420;-76.469534;35.9;31.3;32.8;-0.091022;-0.138249
IGAC-CES-CE-001;10.030639;-74.014556;6.4;5.7;87.9;2.621755;-0.109664
IGAC-CES-CE-004;10.116649;-73.882815;25.7;19.7;54.6;0.752693;-0.267831
IGAC-CES-CE-005;10.272139;-73.954194;12.1;17.2;70.7;1.764507;0.351389
IGAC-CES-CE-006;10.274915;-73.966065;46.6;36.6;16.8;-1.022548;-0.242902
IGAC-CES-CE-007;9.566858;-73.938367;32.3;27.1;40.6;0.227630;-0.177882
IGAC-CES-CE-008;9.389203;-73.886620;49.4;39.3;11.3;-1.475314;-0.228997
IGAC-CES-CE-011;9.999083;-73.817167;49.8;28.9;21.3;-0.847427;-0.544762
IGAC-CES-CE-012;9.982639;-73.811417;48.6;37.1;14.3;-1.226361;-0.270503
IGAC-CES-CE-013;9.951122;-73.874270;47.2;34.8;18.0;-0.965551;-0.304836
IGAC-CES-CE-014;9.147861;-73.711278;7.1;13.7;79.2;2.412994;0.655472
IGAC-CES-CE-015;9.533417;-73.797639;35.1;48.7;16.2;-0.773912;0.327439
IGAC-CES-CE-016;9.521167;-73.854278;41.3;43.5;15.2;-0.997806;0.051370
IGAC-CES-CE-017;8.625379;-73.807309;41.1;49.2;9.7;-1.443734;0.181456
IGAC-CES-CE-018;9.765194;-73.733806;14.2;37.9;47.9;1.212678;0.979320
IGAC-CES-CE-019;10.381972;-73.745528;43.4;19.0;37.6;-0.142029;-0.827724
IGAC-CES-CE-020;10.092791;-73.727791;13.7;35.6;50.7;1.307693;0.953201
IGAC-CES-CE-021;8.437153;-73.719786;25.1;56.4;18.6;-0.300491;0.809636
IGAC-CES-CE-022;8.186253;-73.696064;23.6;25.9;50.5;0.759806;0.091269
IGAC-CES-CE-023;8.780944;-73.717556;19.2;17.3;63.5;1.194991;-0.103423
IGAC-CES-CE-024;8.807533;-73.724799;24.1;17.7;58.2;0.879969;-0.308540
IGAC-CES-CE-026;10.415543;-73.624406;30.1;24.0;45.9;0.420625;-0.225150
IGAC-CES-CE-027;10.412167;-73.624944;14.0;17.8;68.3;1.585948;0.240568
IGAC-CES-CE-028;9.665600;-73.661182;32.4;46.3;21.3;-0.418190;0.356993
IGAC-CES-CE-029;10.413967;-73.642267;19.9;12.1;68.0;1.231218;-0.497023
IGAC-CES-CE-030;9.147731;-73.700803;20.7;13.8;65.5;1.152953;-0.406892
IGAC-CES-CE-032;7.815438;-73.646467;55.5;31.7;12.8;-1.463257;-0.559628
IGAC-CES-CE-033;8.651808;-73.635619;5.6;26.3;68.1;2.492799;1.539658
IGAC-CES-CE-034;8.273065;-73.664007;21.5;38.0;40.5;0.633829;0.568762
IGAC-CES-CE-036;9.603444;-73.603667;10.8;14.7;74.5;1.933413;0.310154
IGAC-CES-CE-037;10.155250;-73.443583;44.5;43.0;12.4;-1.275230;-0.034017
IGAC-CES-CE-044;10.189703;-73.576095;18.1;33.7;48.2;0.978587;0.621113
IGAC-CES-CE-045;9.154447;-73.615242;18.0;15.2;66.8;1.311331;-0.169076
IGAC-CES-CE-046;9.217726;-73.611937;29.6;54.2;16.2;-0.603545;0.605732
IGAC-CES-CE-047;8.393927;-73.573826;31.7;34.5;33.8;0.064506;0.083673
IGAC-CES-CE-048;9.003695;-73.569890;53.1;31.4;15.5;-1.234205;-0.525060
IGAC-CES-CE-049;8.652889;-73.600278;41.9;24.5;33.6;-0.220760;-0.536613
IGAC-CES-CE-050;10.411447;-73.503433;24.4;27.0;48.6;0.689853;0.103837
IGAC-CES-CE-051;9.863803;-73.646839;9.8;36.2;53.9;1.701643;1.304166
IGAC-CES-CE-053;9.309940;-73.513107;25.4;48.7;25.9;0.020768;0.651839
IGAC-CES-CE-054;9.463944;-73.454611;6.1;15.6;78.3;2.553519;0.942918
IGAC-CES-CE-057;9.145540;-73.510223;36.7;30.6;32.7;-0.115402;-0.181777
IGAC-CES-CE-058;9.068806;-73.511306;23.5;21.6;54.9;0.848771;-0.083857
IGAC-CES-CE-059;9.093389;-73.520000;20.7;28.4;50.9;0.897662;0.314543
IGAC-CES-CE-060;7.878694;-73.449556;37.0;20.2;42.8;0.144728;-0.605405
IGAC-CES-CE-063;9.511139;-73.401472;6.0;15.8;78.2;2.569311;0.967572
IGAC-CES-CE-064;7.949250;-73.420778;15.4;23.5;61.1;1.376245;0.421145
IGAC-CES-CE-068;10.148011;-73.349125;52.7;42.0;5.3;-2.298224;-0.227590
IGAC-CES-CE-069;9.998806;-73.255111;7.9;10.4;81.8;2.341347;0.275128
IGAC-CES-CE-070;9.619705;-73.363468;23.4;54.3;22.4;-0.044197;0.842134
IGAC-CES-CE-071;8.309239;-73.428893;21.7;26.2;52.1;0.875853;0.188447
IGAC-CES-CE-072;8.311714;-73.387262;38.7;28.0;33.3;-0.150776;-0.321663
IGAC-CES-CE-074;10.699346;-73.319420;11.9;20.2;68.0;1.743882;0.528791
IGAC-CES-CE-075;10.447306;-73.300889;16.4;20.1;63.5;1.352160;0.204121
IGAC-CES-CE-076;9.629889;-73.294000;9.2;37.2;53.6;1.759841;1.394218
IGAC-CES-CE-077;9.589667;-73.303833;21.5;41.6;36.9;0.538164;0.659418
IGAC-CES-CE-078;10.458194;-73.222389;27.9;55.1;17.0;-0.493568;0.679541
IGAC-CES-CE-079;10.484972;-73.228306;32.8;49.6;17.6;-0.618677;0.414376
IGAC-CES-CE-080;10.660983;-73.197128;13.4;15.2;71.4;1.674999;0.125722
IGAC-CES-CE-081;10.151917;-73.215083;17.1;42.7;40.2;0.854990;0.913525
IGAC-CES-CE-082;10.382722;-73.231169;16.2;33.3;50.5;1.137070;0.720824
IGAC-CES-CE-084;9.730283;-73.201398;51.8;28.9;19.3;-0.987285;-0.583549
IGAC-CES-CE-085;9.724256;-73.204986;57.3;26.1;16.6;-1.235724;-0.786294
IGAC-CES-CE-086;10.049806;-73.146972;26.4;39.9;33.7;0.244134;0.413012
IGAC-CES-CE-092;9.235727;-73.653138;37.7;50.5;11.8;-1.164047;0.291590
IGAC-CES-CE-093;9.185058;-73.736855;7.6;10.2;82.2;2.384081;0.295647
IGAC-CES-CE-094;8.415243;-73.538035;48.3;29.1;22.7;-0.755541;-0.506206
IGAC-CES-CE-103;10.389528;-73.135056;40.3;26.7;33.0;-0.198699;-0.409098
IGAC-CES-CE-104;10.355583;-73.058722;44.4;17.8;37.8;-0.159108;-0.911914
IGAC-CES-CE-105;8.337524;-73.593848;19.5;23.9;56.6;1.065595;0.203464
IGAC-CES-CE-110;8.308612;-73.430150;30.3;25.5;44.2;0.377577;-0.172469
IGAC-CHO-CH-101;8.319444;-77.388889;44.0;22.0;34.0;-0.255871;-0.691397
IGAC-CHO-CH-102;8.627778;-77.419444;38.1;19.0;43.0;0.120985;-0.695912
IGAC-CHO-CH-103;8.575000;-77.352778;21.6;35.0;43.4;0.700248;0.485308
IGAC-CHO-CH-104;8.327778;-77.177778;37.3;26.3;36.3;-0.026896;-0.348080
IGAC-CHO-CH-108;8.536111;-77.244444;30.2;14.4;55.4;0.606577;-0.741633
IGAC-CHO-CH-11;5.600000;-76.925000;11.2;21.7;67.0;1.786205;0.660270
IGAC-CHO-CH-111;8.486111;-77.311111;31.7;25.4;42.9;0.304532;-0.220543
