profile_identifier;latitude;longitude;clay.30.60.cm;silt.30.60.cm;sand.30.60.cm;trans_1.30.60.cm;trans_2.30.60.cm
IGAC-BOL-SB-14;8.819444;-74.303333;13.2;63.3;23.5;0.575745;1.566871
IGAC-BOL-SB-15;8.400833;-74.550556;24.2;55.8;20.0;-0.190713;0.835782
IGAC-BOL-SB-17;8.437748;-74.509646;47.5;36.7;15.8;-1.099447;-0.256210
IGAC-BOL-SB-2;8.790833;-74.033889;16.2;17.3;66.5;1.409591;0.062672
IGAC-BOL-SB-22;8.676944;-74.118611;17.4;17.4;65.3;1.325308;0.000000
IGAC-BOL-SB-25;8.743109;-74.004334;41.4;26.2;32.4;-0.247474;-0.458594
IGAC-BOL-SB-27;8.813307;-74.314950;35.2;50.4;14.4;-0.892225;0.361194
IGAC-BOL-SB-28;8.400495;-74.548230;25.1;59.7;15.3;-0.495322;0.866772
IGAC-BOL-SB-29;8.404227;-74.547909;10.3;65.1;24.6;0.866177;1.840890
IGAC-BOL-SB-3;8.688908;-74.103971;41.7;25.4;32.9;-0.235479;-0.496883
IGAC-BOL-SB-30;8.431032;-74.535306;27.7;59.8;12.5;-0.801062;0.768083
IGAC-BOL-SB-31;8.409505;-74.546895;20.2;64.1;15.7;-0.251139;1.155587
IGAC-BOL-SB-32;7.891389;-74.251389;50.7;28.2;21.1;-0.876834;-0.584995
IGAC-BOL-SB-33;7.891667;-74.248611;61.7;32.3;6.0;-2.323845;-0.646981
IGAC-BOL-SB-34;7.985445;-74.059921;30.7;19.0;50.4;0.495611;-0.481512
IGAC-BOL-SB-35;7.880689;-74.247414;22.9;23.9;53.2;0.843968;0.045178
IGAC-BOL-SB-36;7.930278;-74.327778;28.0;17.3;54.7;0.670322;-0.484307
IGAC-BOL-SB-37;7.929167;-74.325556;35.8;13.5;50.7;0.349415;-0.975447
IGAC-BOL-SB-38;7.928333;-74.323611;21.7;21.9;56.4;0.956443;0.012237
IGAC-BOL-SB-4;8.753038;-74.012244;18.6;22.1;59.3;1.160228;0.174948
IGAC-BOL-SB-40;8.074705;-73.905672;43.3;27.3;29.4;-0.388795;-0.461023
IGAC-BOL-SB-41;7.945000;-74.021389;27.7;28.2;44.0;0.462202;0.017407
IGAC-BOL-SB-42;7.400556;-74.088056;53.3;19.6;27.2;-0.674178;-1.001957
IGAC-BOL-SB-43;7.704167;-73.937500;27.9;33.4;38.8;0.329803;0.180424
IGAC-BOL-SB-44;7.356944;-74.032500;51.0;41.4;7.6;-1.901739;-0.207083
IGAC-BOL-SB-46;7.594380;-73.982349;23.2;38.1;38.6;0.509752;0.496431
IGAC-BOL-SB-49;7.966111;-74.048611;25.0;20.5;54.5;0.781292;-0.197996
IGAC-BOL-SB-5;8.882222;-74.109722;52.7;18.0;29.3;-0.589259;-1.074182
IGAC-BOL-SB-52;7.821389;-73.932500;2.2;7.3;90.4;3.698855;1.188428
IGAC-BOL-SB-53;7.945831;-73.967472;35.5;28.6;35.9;0.009773;-0.218896
IGAC-BOL-SB-54;7.904368;-73.982178;33.6;29.4;37.0;0.096918;-0.133112
IGAC-BOL-SB-56;7.942222;-73.981111;36.2;35.7;28.1;-0.252418;-0.013446
IGAC-BOL-SB-57;7.888056;-73.945833;38.0;52.3;9.8;-1.358684;0.320175
IGAC-BOL-SB-60;7.608333;-73.947778;20.7;37.0;42.3;0.716909;0.582819
IGAC-BOL-SB-63;7.389444;-74.095833;39.8;13.9;46.3;0.152566;-1.050991
IGAC-BOL-SB-64;7.137500;-74.151389;10.8;20.3;69.0;1.856685;0.631249
IGAC-BOL-SB-65;7.140640;-74.152991;47.3;34.0;18.7;-0.926255;-0.330266
IGAC-BOL-SB-66;7.284831;-74.007748;49.4;36.0;14.6;-1.218620;-0.315791
IGAC-BOL-SB-67;7.283633;-74.006930;51.4;18.8;29.8;-0.543938;-1.004963
IGAC-BOL-SB-68;7.408889;-74.093056;53.5;9.7;36.8;-0.375077;-1.702950
IGAC-BOL-SB-69;7.883889;-74.230556;53.8;30.5;15.7;-1.230595;-0.566810
IGAC-BOL-SB-7;8.786667;-74.153333;9.9;18.5;71.7;1.981457;0.625765
IGAC-BOL-SB-72;8.138056;-73.933333;43.1;37.7;19.2;-0.806822;-0.134579
IGAC-BOL-SB-8;8.795000;-74.156111;8.3;58.7;33.0;1.379175;1.955939
IGAC-BOY-174A;5.568490;-72.890283;31.7;35.8;32.6;0.027667;0.120932
IGAC-BOY-183-A;5.576638;-72.800148;24.4;9.8;65.8;0.991804;-0.915727
IGAC-BOY-282;5.990655;-72.896709;25.4;29.4;45.2;0.575587;0.147760
IGAC-BOY-355;6.416300;-72.689036;53.9;20.5;25.6;-0.744399;-0.969645
IGAC-BOY-357-A;6.484622;-72.681638;23.0;15.8;61.2;0.978189;-0.379207
IGAC-BOY-364-A;6.556601;-72.746305;30.1;23.4;46.5;0.433423;-0.253788
IGAC-BOY-503;6.111720;-72.831432;68.1;17.3;14.6;-1.541761;-1.371301
IGAC-BOY-504-A;6.164983;-72.769027;35.4;23.0;41.6;0.162005;-0.432479
IGAC-BOY-531;5.896565;-72.824179;35.4;28.8;35.8;0.010706;-0.208957
IGAC-BOY-611;5.550580;-73.054692;16.8;16.8;66.3;1.372368;0.001683
IGAC-BOY-691;5.570681;-73.220791;19.7;26.7;53.6;1.003689;0.307261
IGAC-BOY-790-A;5.895747;-72.985412;16.1;12.3;71.6;1.492891;-0.270169
IGAC-BOY-793;5.864867;-72.997365;23.0;32.6;44.3;0.653632;0.348148
IGAC-BOY-B-104;5.369884;-73.269832;25.0;17.2;57.9;0.840605;-0.374389
IGAC-BOY-B-106;5.355630;-73.281209;16.4;16.1;67.6;1.417843;-0.017480
IGAC-BOY-B-109;5.368829;-73.300363;9.5;27.6;62.9;1.892054;1.067142
IGAC-BOY-B-124;5.317112;-73.494114;37.2;29.2;33.5;-0.105411;-0.242341
IGAC-BOY-B-138;5.267343;-73.502573;27.9;20.2;51.9;0.618467;-0.324151
IGAC-BOY-B-14;5.469938;-73.293990;38.5;21.6;39.9;0.035630;-0.577482
IGAC-BOY-B-140;5.288287;-73.513632;43.2;21.7;35.1;-0.207549;-0.689826
IGAC-BOY-B-149;5.343214;-73.569598;25.9;18.2;55.9;0.770810;-0.350409
IGAC-BOY-B-150;5.337839;-73.575791;16.4;12.8;70.8;1.460928;-0.250888
IGAC-BOY-B-16;5.454261;-73.440977;23.6;11.0;65.3;1.016604;-0.764439
IGAC-BOY-B-31;5.358464;-73.298274;18.8;14.6;66.7;1.268195;-0.251713
IGAC-BOY-B-55;5.398740;-73.366755;15.5;5.6;78.9;1.625512;-1.028054
IGAC-BOY-B-8;5.448055;-73.245954;17.1;35.8;47.1;1.013901;0.739009
IGAC-BOY-B-98;5.417257;-73.501459;11.0;22.0;67.0;1.806797;0.693147
IGAC-BOY-J-17A;5.681171;-73.037721;23.2;19.9;56.9;0.896850;-0.156629
IGAC-BOY-J-21;5.600936;-72.977491;43.4;24.7;31.9;-0.307629;-0.564243
IGAC-BOY-J-27;5.750411;-72.999449;40.8;22.8;36.4;-0.114317;-0.583669
IGAC-BOY-J-37A;5.678332;-73.002914;30.9;30.5;38.6;0.223331;-0.012776
IGAC-BOY-J-4;5.583150;-72.896232;21.7;28.2;50.1;0.836961;0.263728
IGAC-BOY-P-1317;6.085416;-74.455250;33.6;14.7;51.6;0.427839;-0.825406
IGAC-BOY-P-1425;5.951743;-74.501768;18.3;16.0;65.7;1.278645;-0.137579
IGAC-BOY-P-1509;5.885471;-74.513575;2.7;5.7;91.7;3.541489;0.756670
IGAC-BOY-P-1530;5.929775;-74.331779;23.5;17.5;59.1;0.923082;-0.295918
IGAC-BOY-P-1602;6.094951;-74.449042;21.2;42.6;36.2;0.532468;0.695977
IGAC-BOY-P-503A;6.109770;-72.856131;32.2;13.7;54.2;0.521901;-0.855744
IGAC-BOY-PB-11A;5.776268;-72.751301;54.8;19.3;25.9;-0.749128;-1.044885
IGAC-BOY-PB-14-A;5.906757;-72.794121;45.7;21.8;32.6;-0.337090;-0.741413
IGAC-BOY-PB-15A;6.178450;-72.462087;36.0;32.6;31.4;-0.138373;-0.100794
IGAC-BOY-PB-18;5.793099;-73.071128;51.6;36.8;11.5;-1.499046;-0.337448
IGAC-BOY-PB-19A;5.444140;-72.709778;44.2;36.0;19.8;-0.800789;-0.204279
IGAC-BOY-PB-1A;5.940291;-73.079092;20.5;12.5;67.0;1.185289;-0.489917
IGAC-BOY-PB-2;6.001297;-72.543342;25.2;29.7;45.1;0.581087;0.161844
IGAC-BOY-PB-21;5.799281;-72.819134;15.4;26.8;57.8;1.320277;0.551157
IGAC-BOY-PB-21A;5.656722;-73.172909;36.5;17.4;46.1;0.232846;-0.742838
IGAC-BOY-PB-22;5.401541;-72.701372;43.5;38.4;18.1;-0.878811;-0.125953
IGAC-BOY-PB-24A;5.399477;-72.715764;30.9;29.6;39.5;0.246763;-0.044445
IGAC-BOY-PB-27;5.712801;-73.220912;66.1;17.8;16.2;-1.407927;-1.312987
IGAC-BOY-PB-28;5.682320;-73.337423;21.7;27.9;50.4;0.841503;0.249002
IGAC-BOY-PB-3;5.918666;-73.138057;48.0;19.2;32.9;-0.378220;-0.917389
IGAC-BOY-PB-31A;5.373450;-72.695437;41.2;43.7;15.1;-1.006315;0.057335
IGAC-BOY-PB-35A;5.588493;-73.166088;68.0;20.5;11.5;-1.776384;-1.201861
IGAC-BOY-PB-41;5.482156;-73.512930;35.6;30.5;33.8;-0.052466;-0.154721
IGAC-BOY-PB-42A;5.563159;-72.581575;14.2;13.9;72.0;1.624056;-0.022707
IGAC-BOY-PB-4A;6.293958;-72.644236;12.1;10.1;77.8;1.860902;-0.183548
IGAC-BOY-PB-55;6.065406;-73.522559;51.8;32.6;15.6;-1.202166;-0.462339
IGAC-BOY-PB-5A;5.578104;-72.698423;29.9;23.0;47.1;0.453968;-0.260158
IGAC-BOY-PB-64A;6.302234;-72.399791;25.8;28.2;46.0;0.577385;0.088264
IGAC-BOY-PB-65;5.820670;-73.472504;50.3;43.0;6.7;-2.014727;-0.156619
IGAC-BOY-PB-71;5.769517;-73.463269;11.5;56.0;32.6;1.044478;1.586000
IGAC-BOY-PB-80;5.682800;-73.586731;66.5;24.8;8.8;-2.024946;-0.987108
IGAC-BOY-PB-87;5.553401;-73.636947;13.9;39.8;46.3;1.202251;1.051501
IGAC-BOY-PBC-1;6.985418;-72.128558;31.2;28.2;40.7;0.266543;-0.101066
IGAC-BOY-PBC-11;7.003582;-71.985209;2.6;20.6;76.8;3.394178;2.077100
IGAC-BOY-PBC-12;6.995681;-71.970281;2.0;13.0;85.0;3.749463;1.872070
IGAC-BOY-PBC-2;6.991819;-72.124537;42.9;31.1;26.0;-0.501284;-0.323767
IGAC-BOY-PBC-3;7.015135;-72.108536;3.0;5.5;91.5;3.402700;0.583483
IGAC-BOY-PBC-4;7.002541;-72.120652;36.0;20.0;44.0;0.202237;-0.587086
IGAC-BOY-PJ-100;5.665323;-73.971992;28.3;28.3;43.4;0.428065;0.001509
IGAC-BOY-PJ-101;5.648052;-74.064055;37.4;50.1;12.4;-1.102158;0.291390
IGAC-BOY-PJ-112;5.574456;-73.898347;9.7;25.0;65.3;1.906313;0.948887
IGAC-BOY-PJ-124;5.761978;-74.578789;0.9;1.5;97.7;4.743642;0.542982
IGAC-BOY-PJ-126;5.904071;-74.578444;6.9;56.5;36.6;1.661016;2.095705
IGAC-BOY-PJ-13;5.519570;-74.056596;28.0;26.0;46.0;0.497891;-0.073623
IGAC-BOY-PJ-132;6.077367;-74.549634;75.4;16.6;8.0;-2.246040;-1.515654
IGAC-BOY-PJ-136;5.928875;-74.524897;28.9;11.9;59.2;0.716557;-0.886472
IGAC-BOY-PJ-137;5.868507;-74.568002;10.0;19.0;71.0;1.955999;0.636928
IGAC-BOY-PJ-14;5.517120;-74.070180;32.1;28.9;38.9;0.191645;-0.105243
IGAC-BOY-PJ-145;5.785050;-74.603204;52.1;24.1;23.8;-0.785121;-0.771463
IGAC-BOY-PJ-146;6.027477;-74.461424;21.8;14.1;64.1;1.079289;-0.436517
IGAC-BOY-PJ-27;5.489807;-73.978223;26.7;34.0;39.3;0.384862;0.240172
IGAC-BOY-PJ-32;5.549282;-74.014133;35.4;54.0;10.6;-1.206097;0.422385
IGAC-BOY-PJ-34;5.711110;-73.921062;30.4;52.1;17.6;-0.546449;0.539503
IGAC-BOY-PJ-36;5.695056;-73.921926;33.1;58.2;8.7;-1.342771;0.562934
IGAC-BOY-PJ-4;5.515663;-74.135122;31.7;30.8;37.5;0.165894;-0.030405
IGAC-BOY-PJ-5;5.523738;-74.126319;33.3;40.6;26.1;-0.241179;0.198014
IGAC-BOY-PJ-68;5.505927;-73.705664;26.0;28.0;46.0;0.570545;0.074108
IGAC-BOY-PJ-79;5.699820;-73.736916;32.3;46.5;21.3;-0.417076;0.365619
IGAC-BOY-PJ-8;5.510957;-74.074964;30.0;35.4;34.6;0.141339;0.166801
IGAC-BOY-PJ-83;5.589015;-73.712878;36.4;35.8;27.9;-0.266640;-0.017304
IGAC-BOY-PJ-85;5.609080;-73.741604;40.1;39.8;20.0;-0.695570;-0.007820
IGAC-BOY-PJ-86;5.603836;-73.727076;43.0;39.8;17.2;-0.912907;-0.076680
IGAC-BOY-PJ-87;5.626124;-73.780882;52.5;14.7;32.8;-0.471834;-1.272902
IGAC-BOY-PJ-97;5.722675;-73.988519;57.6;26.7;15.7;-1.299081;-0.768502
IGAC-BOY-PJ-98;5.692660;-73.970318;38.5;48.4;13.1;-1.079811;0.226960
IGAC-BOY-R-01;5.428592;-73.525738;28.8;34.7;36.5;0.237947;0.185046
IGAC-BOY-R-02;5.500996;-73.380134;32.5;26.3;41.2;0.238564;-0.209436
IGAC-BOY-R-04;4.821098;-73.076912;35.3;39.2;25.5;-0.325744;0.106392
IGAC-BOY-R-05;5.662491;-73.785028;38.3;34.7;27.0;-0.351883;-0.098234
IGAC-CAL-A-15;5.753211;-74.667936;61.3;30.0;8.7;-1.947227;-0.713853
IGAC-CAL-A-25;5.768415;-74.707992;12.1;16.6;71.3;1.777901;0.322232
IGAC-CAL-A-36;5.361268;-74.708404;11.7;36.1;52.2;1.496140;1.129239
IGAC-CAL-A-4;5.695807;-74.742534;3.6;38.4;58.0;2.787825;2.375726
IGAC-CAL-A-56;5.461505;-74.739411;4.8;13.1;82.1;2.849074;1.014215
IGAC-CAL-A-7;5.627224;-74.687676;29.6;37.7;32.7;0.098467;0.243275
IGAC-CAL-C-112;5.620752;-75.492339;47.0;30.4;22.6;-0.729986;-0.435516
IGAC-CAL-C-54;5.379007;-74.951826;23.8;24.9;51.3;0.769951;0.048503
IGAC-CAL-C-58;5.577216;-75.086844;51.4;23.6;25.0;-0.719313;-0.779256
IGAC-CAL-C-61;5.024302;-75.463541;7.1;15.4;77.5;2.388898;0.774953
IGAC-CAL-C-66;4.961640;-75.353642;6.6;8.1;85.3;2.560384;0.208863
IGAC-CAL-C-68;5.006468;-75.437241;7.2;12.1;80.7;2.412859;0.513215
IGAC-CAL-PC-1;4.841631;-75.364388;9.2;22.5;68.2;2.000832;0.892535
IGAC-CAL-PC-10;5.336950;-75.453181;55.9;33.6;10.5;-1.667075;-0.508666
IGAC-CAL-PC-11;5.340768;-75.431773;23.5;34.6;41.9;0.578748;0.387871
IGAC-CAL-PC-13;5.379784;-75.495532;37.5;33.6;28.9;-0.260563;-0.109424
IGAC-CAL-PC-14;5.411915;-75.471544;34.6;34.2;31.2;-0.102715;-0.011435
IGAC-CAL-PC-15;5.443924;-75.480630;20.8;35.8;43.4;0.734818;0.540595
IGAC-CAL-PC-16;5.724356;-75.587936;17.9;20.7;61.4;1.232904;0.148123
IGAC-CAL-PC-17;5.548189;-75.546880;13.9;13.8;72.3;1.650750;-0.006098
IGAC-CAL-PC-18;5.192943;-75.556118;26.4;22.2;51.4;0.668401;-0.170489
IGAC-CAL-PC-19;5.475500;-75.637491;15.3;42.6;42.2;1.015930;1.025932
IGAC-CAL-PC-20;5.474399;-75.691888;35.3;26.6;38.1;0.077785;-0.282575
IGAC-CAL-PC-21;5.370372;-75.670460;38.3;44.3;17.3;-0.795451;0.145258
IGAC-CAL-PC-22;5.413867;-75.677889;29.8;34.2;36.1;0.190873;0.136598
IGAC-CAL-PC-23;5.562516;-74.748825;30.3;31.1;38.6;0.240184;0.025800
IGAC-CAL-PC-25;5.584678;-74.820571;40.2;18.2;41.6;0.032722;-0.791646
IGAC-CAL-PC-26;5.564198;-74.848452;20.4;21.2;58.4;1.048539;0.035954
IGAC-CAL-PC-27;5.555751;-74.974887;11.6;20.3;68.1;1.766491;0.554325
IGAC-CAL-PC-29;5.530696;-75.039659;1.9;11.6;86.4;3.803836;1.797314
IGAC-CAL-PC-3;5.043851;-75.381569;2.9;2.9;94.2;3.490616;0.009235
IGAC-CAL-PC-31;5.295401;-74.758294;2.0;10.2;87.8;3.774559;1.622743
IGAC-CAL-PC-32;5.357937;-74.730899;16.4;23.5;60.1;1.297783;0.360442
IGAC-CAL-PC-33;5.422344;-75.113881;0.8;9.8;89.5;4.756904;2.540773
IGAC-CAL-PC-34;5.417182;-75.143570;2.0;25.6;72.4;3.588701;2.550458
IGAC-CAL-PC-35;5.373721;-75.066105;6.0;28.0;66.0;2.397895;1.540445
IGAC-CAL-PC-36;5.360436;-75.101178;12.6;46.8;40.6;1.166541;1.308746
IGAC-CAL-PC-37;5.231139;-75.226283;2.0;18.0;80.0;3.688879;2.197225
IGAC-CAL-PC-4;4.985488;-75.488729;4.1;20.0;75.9;2.924107;1.590865
IGAC-CAL-PC-5;4.991586;-75.637753;4.1;24.2;71.7;2.866120;1.780167
IGAC-CAL-PC-6;4.944424;-75.355643;1.7;14.4;83.9;3.889344;2.125498
IGAC-CAL-PC-8;5.353853;-75.296269;4.0;24.8;71.2;2.890517;1.835829
IGAC-CAL-PC-9;5.375884;-75.424325;5.5;22.5;72.0;2.571509;1.406171
IGAC-CAL-TM-110;5.344244;-74.869169;16.0;27.9;56.1;1.253988;0.557162
IGAC-CAL-TM-113;5.316912;-74.896395;36.3;27.3;36.4;0.004363;-0.282241
IGAC-CAL-TM-116;5.530689;-74.709481;33.4;33.0;33.7;0.009205;-0.012410
IGAC-CAQ-018;2.352992;-74.893951;28.9;62.6;8.5;-1.218748;0.772133
IGAC-CAQ-055;2.712194;-75.061263;28.3;5.5;66.2;0.851302;-1.627912
IGAC-CAQ-056;2.668945;-75.089440;65.1;14.0;20.9;-1.137064;-1.534603
IGAC-CAQ-059;2.729347;-74.962471;49.6;20.3;30.1;-0.500937;-0.895718
IGAC-CAQ-073;1.712283;-75.616134;68.1;20.2;11.7;-1.761406;-1.212818
IGAC-CAQ-076;1.629673;-75.630540;15.8;61.5;22.7;0.357518;1.356008
IGAC-CAQ-078;1.493014;-75.750649;26.3;36.9;36.9;0.338165;0.338612
IGAC-CAQ-141;1.455214;-75.814346;40.1;40.6;19.3;-0.729837;0.014138
IGAC-CAQ-142;2.683990;-75.108353;47.2;16.2;36.6;-0.253370;-1.072132
IGAC-CAQ-145;2.330199;-74.751181;85.0;5.5;9.6;-2.183875;-2.746031
IGAC-CAQ-149;1.879213;-75.679025;59.0;22.1;18.8;-1.142619;-0.981931
IGAC-CAQ-CQ-01;1.228969;-76.053903;64.9;19.2;16.0;-1.401609;-1.219858
IGAC-CAQ-CQ-02;1.222984;-76.064730;38.8;29.1;32.1;-0.189016;-0.289543
IGAC-CAQ-CQ-04;1.067414;-76.086758;35.3;14.0;50.7;0.362683;-0.920969
IGAC-CAQ-CQ-05;1.210028;-76.078081;62.2;17.5;20.3;-1.120094;-1.270462
IGAC-CAQ-CQ-06;1.135381;-76.171089;16.8;51.8;31.4;0.621142;1.123168
IGAC-CAQ-CQ-07;1.134325;-76.170600;12.3;56.1;31.6;0.946092;1.519600
IGAC-CAQ-CQ-08;1.154394;-76.123928;32.2;46.8;21.0;-0.427174;0.375897
IGAC-CAQ-CQ-10;1.362928;-75.990275;31.9;54.7;13.4;-0.865292;0.540624
IGAC-CAQ-CQ-11;1.244853;-75.888417;9.0;67.4;23.6;0.962821;2.013742
IGAC-CAQ-CQ-13;1.301167;-75.874667;33.0;54.7;12.3;-0.988818;0.506541
IGAC-CAQ-CQ-134;1.279236;-75.202917;8.3;54.5;37.2;1.499766;1.881567
IGAC-CAQ-CQ-135;1.394931;-75.337681;10.8;42.9;46.3;1.451784;1.374471
IGAC-CAQ-CQ-18;0.683000;-75.234325;63.1;20.1;16.8;-1.322923;-1.141320
IGAC-CAQ-CQ-19;0.632286;-75.210925;55.8;29.6;14.5;-1.344886;-0.633713
IGAC-CAQ-CQ-21;1.228542;-76.056444;25.8;31.8;42.5;0.500333;0.210028
IGAC-CAQ-CQ-23;1.472283;-75.860094;56.2;13.2;30.6;-0.606109;-1.449054
IGAC-CAQ-CQ-25;1.067542;-76.087328;8.7;26.1;65.3;2.019724;1.102270
IGAC-CAQ-CQ-27;1.135339;-76.171628;8.4;57.8;33.8;1.387045;1.924467
IGAC-CAQ-CQ-28;1.144497;-76.165033;17.0;61.8;21.2;0.221585;1.291012
IGAC-CAQ-CQ-29;1.155056;-76.125042;44.4;33.6;22.0;-0.700390;-0.276781
IGAC-CAQ-CQ-30;1.171614;-76.154406;28.5;53.1;18.4;-0.437165;0.622617
IGAC-CAQ-CQ-31;1.345167;-75.984494;20.9;68.9;10.2;-0.721228;1.190647
IGAC-CAQ-CQ-33;1.278008;-75.872453;37.0;47.9;15.2;-0.892263;0.258276
IGAC-CAQ-CQ-34;1.276375;-75.872772;24.2;66.2;9.7;-0.917790;1.007540
IGAC-CAQ-CQ-41;1.241883;-74.757817;34.4;32.3;33.3;-0.033435;-0.063317
IGAC-CAQ-CQ-42;1.210722;-74.792378;6.5;44.7;48.8;2.009642;1.922951
IGAC-CAQ-CQ-43;1.208525;-74.763878;21.4;47.8;30.7;0.360880;0.802617
IGAC-CAQ-CQ-44;1.011156;-74.641358;84.8;10.6;4.6;-2.920586;-2.077763
IGAC-CAQ-CQ-45;0.998978;-74.702475;64.5;18.7;16.8;-1.342219;-1.238287
IGAC-CAQ-CQ-49;-0.247086;-72.423894;40.6;27.2;32.2;-0.231549;-0.402888
IGAC-CAQ-CQ-50;-0.571531;-72.402917;66.2;14.9;18.9;-1.253664;-1.489980
IGAC-CAQ-CQ-51;-0.592631;-72.399731;84.0;4.0;12.0;-1.945910;-3.044522
IGAC-CAQ-CQ-52;1.362567;-74.948033;30.3;25.2;44.4;0.381053;-0.184327
IGAC-CAQ-CQ-53;2.229803;-74.891603;82.4;8.6;9.1;-2.207071;-2.262128
IGAC-CAQ-CQ-55;2.015672;-75.001808;24.1;68.0;7.9;-1.116804;1.038185
IGAC-CAQ-CQ-61;1.239311;-74.756072;24.0;41.5;34.5;0.365902;0.549423
IGAC-CAQ-CQ-63;1.201278;-74.756803;49.4;28.3;22.3;-0.794512;-0.554429
IGAC-CAQ-CQ-64;1.214939;-74.773625;53.5;25.3;21.3;-0.921974;-0.749418
IGAC-CAQ-CQ-72;2.222525;-74.873481;47.1;41.9;11.0;-1.453272;-0.115882
IGAC-CAQ-CQ-73;2.230211;-74.891494;55.7;32.5;11.8;-1.551925;-0.537349
IGAC-CAQ-CQ-75;2.021297;-75.002869;70.9;18.7;10.4;-1.915695;-1.334975
IGAC-CAQ-CQ-76;1.912417;-75.186547;79.8;10.1;10.1;-2.067677;-2.067751
IGAC-CAQ-T-201;1.131967;-76.096814;26.7;49.1;24.2;-0.097595;0.610197
IGAC-CAQ-T-202;1.169340;-76.139723;33.4;33.9;32.7;-0.022498;0.015493
IGAC-CAQ-T-204;1.323019;-75.967919;29.3;55.8;14.8;-0.681826;0.643939
IGAC-CAQ-T-206;1.606566;-75.479875;80.3;8.8;10.9;-1.997242;-2.212300
IGAC-CAQ-T-207;1.666570;-75.289367;61.7;24.8;13.4;-1.525848;-0.911186
IGAC-CAQ-T-221;1.142335;-76.161639;17.3;60.1;22.5;0.262890;1.244480
IGAC-CAQ-T-223;1.509543;-75.865878;36.5;44.9;18.6;-0.676775;0.207900
IGAC-CAQ-T-224;1.141300;-75.684279;18.5;45.4;36.1;0.665501;0.895818
IGAC-CAQ-T-225;1.104871;-75.687073;14.1;58.6;27.2;0.657307;1.424358
IGAC-CAQ-T-227;1.861268;-75.663641;72.3;12.0;15.7;-1.530116;-1.794115
IGAC-CAQ-T-230;1.520212;-75.338349;2.0;74.2;23.8;2.466105;3.604661
IGAC-CAQ-T-232;1.844368;-75.253796;40.0;45.4;14.6;-1.006535;0.127674
IGAC-CAQ-T-233;1.849710;-75.205421;39.2;40.1;20.7;-0.638477;0.022647
IGAC-CAQ-T-234;2.346880;-74.733319;64.7;6.7;28.6;-0.815894;-2.268376
IGAC-CAQ-T-237;2.289076;-74.943951;47.7;30.5;21.8;-0.781965;-0.447806
IGAC-CAQ-T-238;2.164346;-74.929592;17.3;59.2;23.5;0.306084;1.231762
IGAC-CAQ-T-241;1.163165;-76.180300;18.7;68.0;13.3;-0.340072;1.289359
IGAC-CAQ-T-243;1.202367;-76.205668;39.3;34.4;26.3;-0.403053;-0.135058
IGAC-CAQ-T-244;1.448737;-75.872053;23.0;56.5;20.5;-0.113714;0.899259
IGAC-CAQ-T-245;1.505917;-75.873346;46.2;38.0;15.8;-1.069964;-0.194551
IGAC-CAQ-T-247;1.726532;-75.635044;24.2;61.4;14.5;-0.512591;0.931909
IGAC-CAQ-T-250;1.645865;-75.159082;9.8;45.2;45.0;1.526720;1.531838
IGAC-CAQ-T-256;2.698461;-75.099237;43.7;31.2;25.1;-0.555421;-0.336203
IGAC-CAQ-T-257;2.752286;-74.987299;35.8;47.7;16.4;-0.780775;0.286491
IGAC-CAS-A-88;6.071015;-72.328703;9.0;8.5;82.5;2.217674;-0.051419
IGAC-CAS-C-06;4.712891;-71.502154;58.6;31.9;9.5;-1.821155;-0.607621
IGAC-CAS-C-12;6.064511;-72.329859;29.0;34.8;36.1;0.219591;0.182545
IGAC-CAS-C-15;6.084745;-72.266161;24.8;29.7;45.6;0.608325;0.179009
IGAC-CAS-C-17;5.864612;-72.157832;22.6;14.9;62.5;1.017296;-0.419277
IGAC-CAS-C-18;5.863272;-72.175946;18.0;27.1;54.9;1.114508;0.410444
IGAC-CAS-C-38;5.662426;-72.076736;36.3;10.3;53.4;0.386007;-1.256091
IGAC-CAS-C-60;4.415084;-72.806303;56.0;42.2;1.9;-3.403941;-0.283269
IGAC-CAS-C-65;4.630009;-72.876248;6.0;9.7;84.2;2.634450;0.477650
IGAC-CAS-C-66;4.644428;-72.853075;8.0;12.0;80.0;2.304803;0.410343
IGAC-CAS-C-71;5.223486;-72.861150;50.0;24.7;25.3;-0.679431;-0.707054
IGAC-CAS-C-87;4.858585;-72.868704;7.0;3.9;89.1;2.550072;-0.581536
IGAC-CAS-C-89;4.440681;-72.693340;19.9;71.0;9.0;-0.793445;1.270505
IGAC-CAS-C-97;4.806090;-72.786608;9.8;18.0;72.2;1.995693;0.606788
IGAC-CAS-CN-02;4.331667;-72.704694;67.1;24.1;8.8;-2.028119;-1.025965
IGAC-CAS-CN-06;4.705083;-72.912167;14.9;28.8;56.3;1.326270;0.654409
IGAC-CAS-CN-07;4.608917;-72.898222;17.7;8.0;74.3;1.434677;-0.788497
IGAC-CAS-CN-10;4.878711;-73.024617;20.5;61.0;18.5;-0.105694;1.089041
IGAC-CAS-CN-101;5.846183;-72.159564;31.2;21.9;46.9;0.408097;-0.353509
IGAC-CAS-CN-102;5.752756;-71.631427;4.3;8.0;87.8;3.019192;0.619447
IGAC-CAS-CN-104;5.972228;-71.099369;9.5;4.7;85.8;2.205795;-0.693147
